"","num","AAA.x","GAA.x","CAA.x","TAA.x","AGA.x","GGA.x","CGA.x","TGA.x","ACA.x","GCA.x","CCA.x","TCA.x","ATA.x","GTA.x","CTA.x","TTA.x","AAG.x","GAG.x","CAG.x","TAG.x","AGG.x","GGG.x","CGG.x","TGG.x","ACG.x","GCG.x","CCG.x","TCG.x","ATG.x","GTG.x","CTG.x","TTG.x","AAC.x","GAC.x","CAC.x","TAC.x","AGC.x","GGC.x","CGC.x","TGC.x","ACC.x","GCC.x","CCC.x","TCC.x","ATC.x","GTC.x","CTC.x","TTC.x","AAT.x","GAT.x","CAT.x","TAT.x","AGT.x","GGT.x","CGT.x","TGT.x","ACT.x","GCT.x","CCT.x","TCT.x","ATT.x","GTT.x","CTT.x","TTT.x","class.x","AAA.y","GAA.y","CAA.y","TAA.y","AGA.y","GGA.y","CGA.y","TGA.y","ACA.y","GCA.y","CCA.y","TCA.y","ATA.y","GTA.y","CTA.y","TTA.y","AAG.y","GAG.y","CAG.y","TAG.y","AGG.y","GGG.y","CGG.y","TGG.y","ACG.y","GCG.y","CCG.y","TCG.y","ATG.y","GTG.y","CTG.y","TTG.y","AAC.y","GAC.y","CAC.y","TAC.y","AGC.y","GGC.y","CGC.y","TGC.y","ACC.y","GCC.y","CCC.y","TCC.y","ATC.y","GTC.y","CTC.y","TTC.y","AAT.y","GAT.y","CAT.y","TAT.y","AGT.y","GGT.y","CGT.y","TGT.y","ACT.y","GCT.y","CCT.y","TCT.y","ATT.y","GTT.y","CTT.y","TTT.y","class.y"
"322",322,1,1,3,0,2,1,0,2,2,1,2,4,0,0,0,2,2,1,2,1,1,0,0,2,0,0,0,0,0,1,2,2,1,2,3,1,1,0,0,0,2,0,2,2,1,2,3,1,1,1,1,0,2,1,0,1,3,0,2,1,2,2,1,5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",323,0,1,0,0,1,0,0,1,6,2,6,0,0,0,0,0,1,0,1,0,0,4,2,2,2,0,2,0,0,0,3,0,0,1,10,0,1,3,1,0,3,2,5,5,3,2,0,0,0,0,3,0,0,1,1,0,0,2,2,0,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",324,1,1,0,1,0,3,0,3,0,3,0,0,3,1,0,3,1,3,1,2,4,0,0,1,0,0,0,0,4,1,2,2,0,2,0,0,2,2,0,2,0,1,0,0,0,0,0,1,1,0,2,4,1,0,0,3,2,2,0,1,1,2,3,7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",325,3,0,3,3,1,0,0,3,2,1,2,2,1,0,0,4,3,1,0,0,1,1,0,1,0,0,0,1,1,4,1,0,3,0,1,0,0,1,0,0,2,0,0,0,3,1,0,1,1,3,3,2,2,1,1,2,0,0,0,2,3,1,1,6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",326,3,4,4,0,4,2,0,2,3,1,1,3,0,1,0,1,3,2,2,1,2,2,0,0,0,0,0,0,2,0,0,1,2,1,2,0,1,0,0,0,1,0,2,2,1,0,1,3,3,1,0,1,2,0,0,1,1,0,1,0,2,2,1,4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",327,0,1,0,2,3,0,0,1,3,0,0,1,5,8,0,2,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,8,3,0,0,7,1,0,0,0,4,2,1,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",328,4,1,1,4,3,2,1,1,0,1,0,0,4,1,1,3,2,2,0,3,2,1,0,1,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,3,0,2,1,1,0,1,1,1,0,0,4,2,1,11,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",329,1,1,2,2,2,0,0,1,3,2,2,2,0,2,0,1,2,0,3,1,1,2,0,3,0,0,0,0,1,1,3,3,2,1,2,0,0,0,0,2,1,0,0,1,1,2,1,2,1,1,2,0,3,4,0,2,1,0,0,3,2,4,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",330,3,2,2,0,2,1,0,2,1,1,2,4,3,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,2,2,1,2,2,1,0,0,1,0,0,1,1,1,0,1,2,2,3,2,2,1,4,1,3,0,0,2,1,0,1,4,1,1,2,2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",331,1,2,0,0,4,0,0,5,0,2,1,1,0,1,0,0,0,5,1,0,2,5,0,3,0,0,0,0,5,1,3,2,1,0,1,0,0,3,0,1,0,2,2,1,1,0,1,1,1,2,2,1,0,2,0,2,2,0,2,1,0,2,2,2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",332,0,2,1,4,2,2,0,0,3,1,4,2,3,0,1,4,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,3,1,0,3,1,0,0,0,2,0,1,2,4,0,0,1,2,1,8,1,0,0,0,0,2,0,0,1,4,0,2,4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",333,4,0,1,1,0,3,0,2,3,2,1,1,1,1,1,1,0,2,3,1,4,3,0,3,0,0,0,1,2,1,3,1,1,1,1,2,2,3,1,1,1,1,2,0,1,0,1,0,2,1,2,0,0,1,0,1,1,4,1,0,1,0,1,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",334,7,1,1,2,2,2,2,1,2,0,1,2,1,0,3,1,0,3,1,1,2,0,2,1,2,1,1,1,0,1,1,0,2,1,2,2,0,2,0,0,2,0,2,1,3,2,1,0,2,2,1,0,0,2,1,0,1,1,1,2,1,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",335,0,1,1,1,1,0,1,1,1,0,2,2,1,0,1,2,1,0,2,1,2,1,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,2,3,2,0,7,2,1,2,2,0,2,1,1,0,0,1,6,3,2,5,7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",336,4,1,3,2,1,1,2,0,3,0,3,1,2,0,1,1,0,3,3,1,3,0,0,3,0,2,0,1,1,1,2,0,3,1,0,1,2,3,0,0,2,3,1,0,0,2,1,1,3,0,1,0,1,1,1,1,0,0,2,2,1,1,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",337,1,0,2,1,2,1,1,2,1,0,2,4,0,1,1,0,2,2,2,1,3,0,0,0,0,1,0,0,0,3,2,1,0,3,1,0,0,1,0,1,3,1,7,0,2,0,1,3,0,1,2,0,2,1,0,3,0,0,3,2,1,2,1,2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",338,1,1,1,0,0,0,0,3,0,0,4,2,0,0,0,1,2,0,1,1,2,1,1,3,0,0,1,0,1,1,3,2,1,1,3,0,1,2,0,0,4,2,2,3,1,1,3,2,0,1,1,0,1,3,0,1,1,1,4,2,0,3,2,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",339,1,2,0,2,4,0,0,5,4,1,1,0,0,1,1,2,0,3,4,1,1,0,0,1,0,1,0,0,3,2,1,3,2,3,0,0,2,1,0,1,0,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,1,1,1,0,3,1,1,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",340,2,0,3,2,0,0,0,3,2,1,3,2,3,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,2,3,2,3,0,1,3,0,2,1,0,2,2,1,0,2,2,1,1,1,4,2,1,2,0,0,0,4,0,3,2,1,2,0,2,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",341,4,4,1,3,2,2,0,3,0,2,2,0,2,2,2,0,2,0,3,1,2,3,0,1,0,0,0,0,0,0,4,1,3,2,0,1,1,0,0,1,2,0,1,1,0,0,0,2,3,0,0,1,1,1,0,0,4,0,1,1,2,0,0,5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",342,2,1,0,2,1,1,0,2,0,3,0,0,1,4,2,3,0,0,2,6,0,0,0,2,0,0,0,0,4,3,2,1,0,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,3,1,1,2,4,0,0,5,2,2,0,0,2,2,0,6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",343,2,1,2,2,0,1,0,2,3,2,1,3,2,0,1,2,1,1,0,0,2,1,0,2,0,0,0,0,1,3,0,2,1,1,2,2,0,2,0,0,1,0,1,0,2,0,1,1,2,0,5,1,0,1,0,2,2,0,0,1,3,0,2,9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",344,3,1,1,2,1,0,0,4,4,2,1,1,4,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,2,2,2,1,1,3,2,0,1,0,0,1,0,0,0,1,1,0,0,3,2,0,3,5,1,0,0,2,2,0,0,2,3,1,3,4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",345,0,0,1,1,0,1,1,2,0,2,1,4,1,0,0,0,1,1,2,0,0,1,0,3,0,0,1,0,1,3,4,1,1,1,2,1,1,2,0,3,2,2,2,2,2,1,5,0,0,2,2,0,3,0,0,1,3,2,4,2,0,0,1,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",346,4,3,4,0,5,0,0,2,1,1,3,2,1,0,1,2,3,1,2,3,0,0,0,1,0,0,0,0,1,1,0,2,2,1,0,0,2,1,0,0,0,1,2,2,1,1,1,1,2,2,1,2,2,0,0,1,2,1,0,0,3,1,1,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",347,1,2,0,1,2,4,0,2,0,0,2,0,1,1,0,0,3,3,1,0,2,1,1,4,0,1,0,1,2,0,6,1,0,2,0,0,2,0,1,4,0,6,2,1,0,2,1,0,0,1,1,1,1,2,0,0,2,0,5,1,0,0,1,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",348,1,2,0,2,0,0,0,3,0,0,0,2,2,2,2,4,1,0,2,3,1,1,0,0,0,0,0,0,2,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,2,1,0,3,4,1,0,2,4,0,0,5,2,4,3,4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",349,1,0,1,1,0,1,0,1,1,1,4,1,0,2,1,0,1,0,1,2,2,1,0,1,1,1,1,0,2,1,2,1,0,1,4,0,1,2,3,1,1,3,3,3,1,0,2,2,2,1,1,0,1,0,0,2,2,2,2,1,1,0,2,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",350,2,3,0,3,0,1,0,3,2,1,0,1,3,0,3,3,0,0,1,1,1,0,0,1,0,0,0,0,2,2,1,2,3,0,1,1,0,1,0,1,1,1,3,0,1,0,0,2,3,0,2,4,1,0,0,2,3,0,2,2,3,1,3,2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",351,10,2,1,4,1,0,0,2,0,0,2,2,5,3,1,2,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,3,0,0,2,4,1,3,5,2,0,0,1,0,0,0,2,2,1,1,5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",352,3,0,2,4,1,0,0,0,7,2,0,0,3,1,1,5,1,0,3,2,2,2,0,2,0,0,0,0,0,3,0,1,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,3,2,2,0,2,1,0,0,0,4,2,0,4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",353,4,1,2,1,1,4,0,1,1,0,2,3,1,0,2,0,1,3,2,1,5,2,1,3,0,1,0,0,0,2,2,1,2,1,1,1,1,2,0,0,2,2,0,0,1,2,1,1,0,1,1,0,1,3,0,1,2,0,2,2,0,1,1,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",354,0,1,2,0,0,2,2,1,1,1,1,3,0,0,0,0,1,1,3,0,2,1,1,1,0,2,3,2,1,1,2,0,1,2,1,0,2,2,4,1,2,2,2,2,0,1,6,1,1,1,0,0,2,0,0,1,1,4,2,1,0,1,0,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",355,0,0,0,1,3,1,1,1,3,3,0,0,0,0,3,0,0,1,6,0,3,6,2,2,0,1,3,0,1,2,1,0,1,4,0,2,2,5,0,1,2,1,4,2,0,0,2,0,0,1,0,0,0,1,1,0,2,2,2,0,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",356,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,1,0,2,5,2,0,1,2,0,0,2,0,2,1,2,1,3,1,2,6,3,1,0,1,0,0,2,1,3,1,2,4,8,1,2,2,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",357,2,2,1,4,2,1,0,1,2,0,2,0,2,0,3,6,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,0,0,0,0,1,0,0,1,1,0,0,1,2,2,1,2,3,0,0,0,4,0,0,1,4,3,2,8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",358,4,3,3,0,3,1,0,1,4,0,4,1,2,2,1,0,3,1,2,1,2,0,0,0,0,0,0,0,1,1,0,2,2,1,1,1,0,1,0,1,1,1,0,2,0,1,1,3,1,1,3,3,2,0,0,2,0,1,0,2,4,0,1,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",359,5,2,0,4,3,2,0,1,0,2,0,0,0,2,1,1,5,4,1,0,5,3,0,1,0,0,0,0,0,2,1,3,1,1,1,0,0,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,2,2,1,2,1,0,1,4,5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",360,0,1,1,0,1,0,0,1,1,1,5,3,0,0,0,1,0,1,5,0,1,0,0,1,1,0,1,0,0,3,1,1,2,1,2,1,1,1,1,1,2,1,2,4,1,1,6,2,0,0,1,0,3,1,1,2,2,2,1,3,0,3,1,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
