"","num","AAA.x","GAA.x","CAA.x","TAA.x","AGA.x","GGA.x","CGA.x","TGA.x","ACA.x","GCA.x","CCA.x","TCA.x","ATA.x","GTA.x","CTA.x","TTA.x","AAG.x","GAG.x","CAG.x","TAG.x","AGG.x","GGG.x","CGG.x","TGG.x","ACG.x","GCG.x","CCG.x","TCG.x","ATG.x","GTG.x","CTG.x","TTG.x","AAC.x","GAC.x","CAC.x","TAC.x","AGC.x","GGC.x","CGC.x","TGC.x","ACC.x","GCC.x","CCC.x","TCC.x","ATC.x","GTC.x","CTC.x","TTC.x","AAT.x","GAT.x","CAT.x","TAT.x","AGT.x","GGT.x","CGT.x","TGT.x","ACT.x","GCT.x","CCT.x","TCT.x","ATT.x","GTT.x","CTT.x","TTT.x","class.x","AAA.y","GAA.y","CAA.y","TAA.y","AGA.y","GGA.y","CGA.y","TGA.y","ACA.y","GCA.y","CCA.y","TCA.y","ATA.y","GTA.y","CTA.y","TTA.y","AAG.y","GAG.y","CAG.y","TAG.y","AGG.y","GGG.y","CGG.y","TGG.y","ACG.y","GCG.y","CCG.y","TCG.y","ATG.y","GTG.y","CTG.y","TTG.y","AAC.y","GAC.y","CAC.y","TAC.y","AGC.y","GGC.y","CGC.y","TGC.y","ACC.y","GCC.y","CCC.y","TCC.y","ATC.y","GTC.y","CTC.y","TTC.y","AAT.y","GAT.y","CAT.y","TAT.y","AGT.y","GGT.y","CGT.y","TGT.y","ACT.y","GCT.y","CCT.y","TCT.y","ATT.y","GTT.y","CTT.y","TTT.y","class.y"
"394",394,10,2,2,2,5,3,0,3,2,2,2,4,1,1,0,1,2,6,3,1,3,4,1,6,0,1,0,0,1,1,3,8,1,1,3,0,2,5,0,1,2,3,2,1,1,1,1,2,3,2,1,0,2,3,0,3,1,2,4,0,3,5,3,21,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",395,7,3,2,4,7,2,0,1,3,1,2,3,0,0,5,6,3,3,2,1,1,3,1,2,2,0,0,0,2,0,0,3,5,2,3,2,1,1,0,2,3,1,4,2,1,2,1,7,2,2,2,4,0,1,1,0,4,2,4,5,7,0,9,10,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",396,5,6,2,0,4,2,1,3,2,0,5,5,1,0,1,2,1,1,5,2,1,2,1,4,2,0,1,0,2,2,6,2,5,2,2,0,3,0,1,3,3,3,9,5,3,4,1,5,2,1,3,2,1,3,0,2,2,4,5,3,2,0,7,2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",397,5,5,3,3,4,5,0,4,2,2,3,3,3,0,3,3,3,4,3,4,5,0,0,2,0,0,0,0,2,1,7,1,4,3,2,0,3,1,0,1,3,0,1,3,1,4,1,5,4,1,2,2,2,1,0,4,4,2,4,5,3,2,4,7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",398,2,2,7,7,2,3,0,2,5,1,4,3,5,4,5,2,7,2,1,3,5,3,0,1,0,0,0,0,2,1,4,1,8,2,1,2,3,0,0,2,4,2,4,1,0,2,0,5,2,1,4,4,3,3,0,3,4,2,3,2,4,2,2,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",399,8,2,3,8,3,2,0,5,3,2,2,2,4,4,1,5,4,5,2,2,5,0,0,0,0,0,0,0,3,2,2,6,3,1,0,3,0,0,0,3,0,1,0,1,1,1,1,2,6,3,4,1,5,3,0,4,4,0,0,2,6,5,2,12,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",400,3,4,2,3,5,4,0,9,2,0,1,2,2,1,4,5,4,4,2,0,2,1,0,4,0,0,0,0,0,6,8,5,3,6,1,1,1,1,0,0,2,0,1,2,5,0,2,1,2,3,0,8,2,1,0,6,7,2,3,4,6,2,3,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",401,4,1,2,3,2,3,1,3,3,2,2,4,2,2,3,4,3,2,6,2,4,1,0,4,1,0,1,0,0,2,4,4,0,2,1,3,5,1,0,1,1,3,1,4,5,3,3,2,3,4,2,3,2,4,1,2,2,2,4,5,5,2,3,5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",402,2,1,2,4,2,1,0,4,3,1,1,3,9,2,0,6,1,2,3,4,5,2,0,0,0,1,1,0,1,1,0,8,1,2,2,3,1,1,0,1,2,0,1,3,2,1,4,2,5,2,1,6,2,2,2,5,3,1,3,3,3,7,6,12,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",403,12,7,6,5,4,3,0,2,4,2,4,2,0,2,4,1,9,0,3,0,3,3,0,4,0,0,0,0,4,4,1,3,7,1,0,1,1,2,0,3,4,2,3,2,2,1,1,1,3,1,3,0,4,2,0,3,1,2,4,1,1,2,2,7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",404,20,5,11,1,7,4,0,2,8,1,4,2,3,1,3,2,7,4,2,2,3,1,0,1,0,0,0,0,3,1,1,0,7,2,0,3,2,0,0,2,3,1,1,3,0,2,2,3,3,2,1,3,4,0,0,0,1,2,3,2,3,0,2,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",405,1,1,4,1,4,2,0,4,4,0,9,4,0,0,2,0,1,6,4,1,2,5,0,3,0,0,0,0,1,4,7,0,2,3,6,0,3,2,0,2,4,5,6,5,3,3,3,5,3,0,3,0,3,2,0,3,3,2,5,5,2,1,3,2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",406,12,7,7,5,6,2,1,2,7,5,1,7,2,1,2,4,3,0,6,1,2,1,0,2,1,0,1,0,2,1,3,0,10,1,4,3,0,1,1,2,2,0,1,1,3,1,6,0,6,2,3,0,2,1,0,0,8,0,1,2,4,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",407,18,5,7,5,5,7,0,1,6,3,3,2,5,3,1,5,8,4,4,3,6,2,0,2,0,0,0,0,3,1,0,0,6,2,0,0,3,0,0,1,1,0,0,2,2,1,0,1,3,2,2,6,5,2,0,0,1,1,0,0,3,2,1,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",408,2,5,1,1,9,6,0,3,1,4,3,0,1,0,1,3,4,10,6,4,7,3,1,6,0,1,1,1,1,6,7,1,2,1,0,0,4,6,0,1,1,2,0,3,1,4,0,1,1,2,1,0,4,2,1,5,2,4,2,2,1,2,2,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",409,11,6,6,4,7,2,0,0,4,3,2,3,5,0,2,6,4,1,3,2,1,3,0,3,0,0,0,0,4,0,1,3,3,0,0,1,1,1,0,2,0,0,1,2,5,1,0,4,9,2,4,6,1,0,0,3,0,1,0,5,7,3,3,8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",410,2,3,1,6,1,1,0,2,1,2,2,4,7,2,1,3,0,0,1,2,0,1,0,4,0,0,0,0,2,2,3,7,2,0,0,1,1,2,0,1,0,1,5,6,3,1,6,6,8,1,7,4,1,0,0,7,2,1,5,6,8,3,4,7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",411,39,1,3,1,3,3,0,4,3,2,2,3,0,0,2,1,2,6,3,1,4,2,0,3,0,0,0,1,0,1,4,4,2,1,2,1,3,2,1,1,2,3,1,1,2,3,2,3,1,2,1,0,2,3,0,1,1,2,4,5,2,2,4,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",412,3,3,2,1,5,3,2,4,2,6,3,2,1,1,1,1,1,8,7,1,6,2,1,3,1,1,3,2,1,4,4,4,3,2,2,2,4,3,3,3,3,3,1,3,2,2,4,0,3,1,2,0,2,3,1,3,3,3,3,1,2,2,1,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",413,3,6,4,4,6,5,0,6,2,2,3,2,1,0,2,4,8,4,2,1,6,1,1,3,0,0,0,1,3,1,3,4,3,3,2,0,1,3,0,2,6,3,3,2,1,3,0,2,3,4,1,1,3,2,0,0,0,1,8,1,4,1,5,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",414,17,3,3,8,1,3,1,5,1,3,1,1,10,3,1,5,6,4,1,1,2,0,1,2,2,0,0,0,5,3,2,2,1,2,0,1,3,0,0,3,0,0,0,1,1,0,0,2,7,0,2,10,6,2,0,2,1,3,0,1,3,4,2,5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",415,6,4,2,4,3,4,0,1,3,1,3,4,2,0,1,5,6,0,4,2,1,2,0,4,0,0,1,0,1,7,6,2,2,3,4,1,4,1,1,3,4,3,3,2,1,1,2,3,2,1,1,1,4,0,0,8,3,5,5,1,1,4,5,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",416,0,2,0,3,1,3,2,1,2,4,6,1,3,1,1,1,3,3,1,1,4,7,1,2,3,2,1,2,3,5,4,2,2,0,6,1,0,3,1,9,1,4,0,6,1,2,3,4,0,2,6,1,3,1,4,2,3,3,4,1,2,3,3,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",417,11,4,2,4,4,2,0,1,1,4,1,2,5,1,3,8,3,2,2,4,3,4,0,3,0,0,0,0,5,1,2,3,3,0,1,0,2,1,0,3,0,1,0,1,1,2,0,2,4,1,3,9,2,3,0,4,3,1,1,2,7,4,2,11,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",418,0,1,1,2,2,5,0,3,4,5,3,1,1,2,1,2,0,5,4,3,7,10,2,7,1,1,0,2,5,6,3,3,2,1,7,1,1,7,0,3,3,2,2,0,0,1,2,1,2,3,1,0,2,4,2,4,3,3,2,1,0,3,3,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",419,9,6,4,5,3,2,2,4,5,2,1,4,5,1,2,2,1,2,3,2,3,3,0,3,0,0,1,1,0,3,5,1,9,1,2,1,1,2,0,0,3,0,0,1,0,1,3,8,5,2,3,1,1,2,0,2,5,1,2,6,6,0,4,2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",420,8,1,1,8,3,1,0,2,2,2,0,2,14,4,2,5,1,1,2,2,0,0,0,3,0,0,0,0,5,2,2,2,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,5,8,3,2,14,2,1,0,6,2,1,0,3,8,2,2,17,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",421,9,5,2,8,6,2,0,4,4,0,1,1,4,1,2,11,2,4,0,1,1,0,0,1,0,0,0,0,1,1,1,7,4,0,0,4,0,0,0,3,0,0,0,1,4,0,0,0,9,3,3,5,0,1,0,2,4,3,0,2,11,1,6,14,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",422,0,1,1,2,3,5,0,1,0,2,1,2,3,0,4,4,3,6,2,0,1,4,0,8,0,0,1,0,2,1,3,5,0,1,1,6,5,3,0,3,4,3,4,2,0,1,3,6,1,1,1,3,2,1,1,0,4,6,6,6,1,2,12,5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",423,14,4,3,5,4,4,1,4,2,3,4,3,6,1,1,0,5,6,3,1,2,2,0,4,0,0,0,2,0,4,3,3,0,1,4,1,3,1,0,2,1,2,2,2,3,1,3,3,7,3,2,0,6,1,1,0,3,1,1,3,3,2,1,2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",424,8,4,4,8,4,2,0,4,7,1,1,2,5,2,4,6,2,0,2,6,3,2,0,1,0,0,0,0,2,1,1,3,7,4,1,1,0,1,0,0,1,0,1,1,2,1,1,2,7,2,4,2,3,2,0,2,5,0,1,3,6,3,3,8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",425,3,5,2,2,5,3,1,4,3,1,3,1,1,1,2,6,5,4,1,3,3,2,0,4,0,0,0,1,4,1,2,4,2,1,2,3,4,1,0,1,3,1,0,2,0,3,3,4,2,2,3,2,1,3,0,2,2,4,3,6,4,1,9,8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",426,2,6,1,0,0,5,0,3,0,3,1,7,0,0,0,0,1,1,4,0,3,5,0,6,0,0,2,0,4,6,4,6,6,0,0,0,0,1,1,5,1,1,2,2,0,6,7,5,0,1,6,0,3,3,1,5,5,3,1,9,3,0,7,5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",427,6,5,4,0,4,3,1,3,3,1,1,4,0,1,1,2,4,1,5,1,2,4,1,2,1,3,2,1,4,1,6,1,3,2,0,2,2,1,3,5,2,4,2,3,1,3,4,3,2,3,0,1,3,1,2,2,1,3,7,3,1,3,2,7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",428,0,2,2,0,0,3,3,2,0,4,3,0,0,0,0,0,0,4,2,0,1,6,2,3,1,4,7,3,1,1,4,4,2,1,2,0,5,3,9,2,1,8,8,4,1,1,6,3,2,1,1,0,0,0,2,3,3,3,2,4,2,3,2,13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",429,11,3,3,4,2,4,0,1,3,1,3,3,11,1,0,2,5,1,1,2,5,2,1,3,0,0,0,1,1,2,3,2,1,0,0,2,0,2,0,3,0,1,2,4,2,2,3,7,3,3,6,6,2,3,0,1,0,3,2,6,4,1,5,4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",430,12,3,5,6,3,2,0,0,2,1,1,5,3,3,7,4,4,2,0,4,3,0,0,0,0,0,0,1,3,0,0,1,2,0,1,4,0,0,0,2,1,1,3,1,3,3,2,5,8,0,3,3,4,2,1,2,4,0,2,6,5,3,2,11,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",431,2,0,2,0,2,1,1,2,2,0,7,1,0,4,1,4,1,2,4,5,4,2,3,3,1,1,4,1,1,2,4,3,1,2,3,1,2,6,3,2,3,8,5,6,1,3,5,0,0,2,1,3,4,3,0,3,1,4,6,1,4,2,1,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",432,3,4,4,2,5,4,0,2,1,5,1,4,1,0,1,5,4,4,4,3,5,4,0,2,0,0,0,1,3,3,4,3,3,1,3,1,2,2,1,3,1,0,0,2,0,3,5,4,3,2,0,1,3,1,0,6,5,3,2,5,2,4,5,4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
