"","num","UTR5.x","Start_codons.x","TSS.x","TSS_A.x","exon_stop.x","alternative_exon.x","constitutive_exon.x","internal_exon.x","long_exon.x","last_exon.x","last_exon_400bp.x","intron.x","pos_UTR5.x","pos_exons.x","dist_sj_5_p2000.x","dist_sj_3_p2000.x","length_gene_ex.x","length_gene_full.x","length_tx_full.x","clust_DRACH_f1000.x","clust_DRACH_f100.x","dist_DRACH_p2000.x","dist_DRACH_p200.x","PC_1bp.x","PC_101bp.x","FC_1bp.x","FC_101bp.x","struct_loop.x","miR_targeted_genes.x","METTL3_TREW.x","METTL14_TREW.x","WTAP_TREW.x","FTO_eCLIP.x","isoform_num.x","exon_num.x","HK_genes.x","GC_cont_genes.x","GC_cont_101bp.x","GC_cont_101bp_abs.x","GC_cont_101bp_abs.1.x","X1.x","X2.x","X3.x","X4.x","X5.x","X6.x","X7.x","X8.x","X9.x","X10.x","X11.x","X12.x","X13.x","X14.x","X15.x","X16.x","X17.x","X18.x","X19.x","X20.x","X21.x","X22.x","X23.x","X24.x","X25.x","X26.x","X27.x","X28.x","X29.x","X30.x","X31.x","X32.x","X33.x","X34.x","X35.x","X36.x","X37.x","X38.x","X39.x","X40.x","X41.x","X42.x","X43.x","X44.x","X45.x","X46.x","X47.x","X48.x","X49.x","X50.x","X51.x","X52.x","X53.x","X54.x","X55.x","X56.x","X57.x","X58.x","X59.x","X60.x","X61.x","X62.x","X63.x","X64.x","X65.x","class.x","UTR5.y","Start_codons.y","TSS.y","TSS_A.y","exon_stop.y","alternative_exon.y","constitutive_exon.y","internal_exon.y","long_exon.y","last_exon.y","last_exon_400bp.y","intron.y","pos_UTR5.y","pos_exons.y","dist_sj_5_p2000.y","dist_sj_3_p2000.y","length_gene_ex.y","length_gene_full.y","length_tx_full.y","clust_DRACH_f1000.y","clust_DRACH_f100.y","dist_DRACH_p2000.y","dist_DRACH_p200.y","PC_1bp.y","PC_101bp.y","FC_1bp.y","FC_101bp.y","struct_loop.y","miR_targeted_genes.y","METTL3_TREW.y","METTL14_TREW.y","WTAP_TREW.y","FTO_eCLIP.y","isoform_num.y","exon_num.y","HK_genes.y","GC_cont_genes.y","GC_cont_101bp.y","GC_cont_101bp_abs.y","GC_cont_101bp_abs.1.y","X1.y","X2.y","X3.y","X4.y","X5.y","X6.y","X7.y","X8.y","X9.y","X10.y","X11.y","X12.y","X13.y","X14.y","X15.y","X16.y","X17.y","X18.y","X19.y","X20.y","X21.y","X22.y","X23.y","X24.y","X25.y","X26.y","X27.y","X28.y","X29.y","X30.y","X31.y","X32.y","X33.y","X34.y","X35.y","X36.y","X37.y","X38.y","X39.y","X40.y","X41.y","X42.y","X43.y","X44.y","X45.y","X46.y","X47.y","X48.y","X49.y","X50.y","X51.y","X52.y","X53.y","X54.y","X55.y","X56.y","X57.y","X58.y","X59.y","X60.y","X61.y","X62.y","X63.y","X64.y","X65.y","class.y"
"477",477,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.603645297435673,0.779849544407615,-0.0109243573492563,0.595962765862561,-0.765108536394794,-0.495744960526881,-0.474085819002021,3.11788760552066,0.323748157267709,-0.519387997173022,-0.606226758218013,1.67297327896369,0.764848065727731,0.756404549825247,0.785977311510343,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.494477571365925,-0.528134950862736,FALSE,-1.44517696265381,-1.0183184271537,1.0183184271537,1.0183184271537,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",478,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.00758648958334412,0.082108964713064,0.227873553541864,0.595962765862561,-0.765108536394794,-0.495744960526881,-0.474085819002021,3.37101507864927,2.25094191234163,-0.326840748268713,-0.368069371289097,1.67297327896369,1.35935273299855,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.494477571365925,-0.528134950862736,FALSE,-1.44517696265381,-0.284989477898417,0.284989477898417,0.284989477898417,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",479,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.0669293815269379,0.0143671608592242,0.251057816735176,0.595962765862561,-0.765108536394794,-0.495744960526881,-0.474085819002021,3.37101507864927,2.73274035111011,-0.562176274707313,-0.659150621979995,1.67297327896369,1.0971609310227,0.756404549825247,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.494477571365925,-0.528134950862736,FALSE,-1.44517696265381,-0.504988162675003,0.504988162675003,0.504988162675003,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",480,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.0936336829015551,-0.0161166508750038,0.261490735172167,0.595962765862561,-0.765108536394794,-0.495744960526881,-0.474085819002021,3.28663925427306,2.73274035111011,-0.562176274707313,-0.659150621979995,-0.688134540107199,1.0971609310227,0.756404549825247,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.494477571365925,-0.528134950862736,FALSE,-1.44517696265381,-0.578321057600531,0.578321057600531,0.578321057600531,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",481,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.740471205086728,2.33562562616851,-1.1933217802082,0.595962765862561,-0.295988618403922,-0.437219921135515,-0.450719024881278,-0.763400315784697,0.805546596036189,-0.284052470734422,-0.315145507527116,1.67297327896369,0.926431385550057,4.05672326487302,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0682294692050323,0.23201740106916,FALSE,-0.660358823135147,0.96166973583557,0.96166973583557,0.96166973583557,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",482,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.90230978607278,2.53888469190952,-1.26055614346881,0.595962765862561,-0.692648153366006,-0.471477759849956,-0.484913613752416,-1.10090361328951,-0.639848720269252,-0.647752829775895,-0.764998349503957,-0.688134540107199,-0.421112526930478,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.682046584889577,0.0799869306827808,TRUE,-1.98249610583628,1.10833552568663,1.10833552568663,1.10833552568663,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",483,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1.65892490019177,-0.468292620805621,1.0462780442658,0.595962765862561,-0.605370029088635,-0.546116186710114,-0.559414236565952,-1.86028603267534,-1.12164715903773,-0.219870054432985,-0.235759711884144,1.67297327896369,1.16423325245839,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-1.05718461193688,-0.528134950862736,TRUE,0.0108032256439812,1.25500131553769,1.25500131553769,1.25500131553769,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",484,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.75952053319619,0.250042224737397,1.0462780442658,0.595962765862561,-0.824216669067715,-0.548953764377574,-0.562246575247255,0.586612874234557,1.28734503480467,-0.519387997173022,-0.606226758218013,-0.688134540107199,-0.442453720114559,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-1.05718461193688,-0.528134950862736,FALSE,-0.921248019926125,-1.09165132207923,1.09165132207923,1.09165132207923,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",485,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.62633984698629,0.196527675549156,1.0462780442658,0.595962765862561,-0.824216669067715,-0.548953764377574,-0.562246575247255,0.502237049858353,1.28734503480467,-0.00592866676153047,0.0288596069257631,1.4368624970566,-0.530867234734322,-0.437327751362245,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-1.05718461193688,-0.528134950862736,FALSE,-0.921248019926125,-1.38498290178135,1.38498290178135,1.38498290178135,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",486,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.4741333484607,0.135368190762596,1.0462780442658,0.595962765862561,-0.824216669067715,-0.548953764377574,-0.562246575247255,0.333485401105947,0.805546596036189,-0.348234887035858,-0.394531303170088,0.020197805614068,-0.646719426305047,-0.437327751362245,-0.55158407933504,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-1.05718461193688,-0.528134950862736,FALSE,-0.921248019926125,-0.871652637302646,0.871652637302646,0.871652637302646,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",487,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.14688937663066,0.00387529847149107,1.0462780442658,0.595962765862561,-0.824216669067715,-0.548953764377574,-0.562246575247255,-0.00401789639886681,-0.158050281500771,-0.19847591566584,-0.209297780003153,-0.688134540107199,-0.149774499304307,-0.437327751362245,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-1.05718461193688,-0.528134950862736,FALSE,-0.921248019926125,-0.138323688047359,0.138323688047359,0.138323688047359,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",488,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.04795515258903,-0.0358783666397732,1.0462780442658,0.595962765862561,-0.824216669067715,-0.548953764377574,-0.562246575247255,-0.172769545151274,-0.158050281500771,-0.19847591566584,-0.209297780003153,-0.215912976293021,-0.0948971454023845,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-1.05718461193688,-0.528134950862736,FALSE,-0.921248019926125,0.0816749967292265,0.0816749967292265,0.0816749967292265,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",489,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.20378561536523,1.2492449845715,-0.919747474527111,0.595962765862561,-0.659104695154927,-0.32361969496337,-0.337328537465993,-0.932151964537104,0.805546596036189,-0.690541107310186,-0.817922213265939,-0.688134540107199,-0.512574783433682,-0.226669109976217,-0.315543833891737,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.818505523299641,0.992169753001056,TRUE,-0.426276255366467,0.815003945984513,0.815003945984513,0.815003945984513,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",490,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.07927655789786,1.12092619212374,-0.889607932375804,0.595962765862561,-0.659104695154927,-0.32361969496337,-0.337328537465993,-0.932151964537104,0.805546596036189,-0.348234887035858,-0.394531303170088,-0.688134540107199,-0.433307494464238,-0.226669109976217,-0.315543833891737,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.818505523299641,0.992169753001056,TRUE,-0.426276255366467,0.815003945984513,0.815003945984513,0.815003945984513,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",491,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.279545304165162,0.296724717555493,-0.696019334711644,0.595962765862561,-0.659104695154927,-0.32361969496337,-0.337328537465993,-1.01652778891331,-0.639848720269252,-0.262658331967276,-0.288683575646125,1.67297327896369,1.99044230287066,-0.437327751362245,-0.55158407933504,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.818505523299641,0.992169753001056,TRUE,-0.426276255366467,1.25500131553769,1.25500131553769,1.25500131553769,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",492,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.64214590644856,0.646791674560708,-1.06233069316598,0.595962765862561,-1.29349941938,-0.539655630413665,-0.552965608318345,-1.26965526204192,-0.158050281500771,-0.241264193200131,-0.262221643765134,-0.688134540107199,-0.110140854819585,-0.437327751362245,0.211846417478283,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.682046584889577,-0.0720435397035983,TRUE,1.58128836258545,0.888336840910042,0.888336840910042,0.888336840910042,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",493,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.16956069424322,0.36884906548119,-1.03450957733401,0.595962765862561,-1.29349941938,-0.539655630413665,-0.552965608318345,-1.26965526204192,0.323748157267709,-0.241264193200131,-0.262221643765134,-0.688134540107199,-0.350991463611355,-0.437327751362245,-0.44252257979028,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.682046584889577,-0.0720435397035983,TRUE,1.58128836258545,1.18166842061216,1.18166842061216,1.18166842061216,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,"Neg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
