"","num","AAA.x","GAA.x","CAA.x","TAA.x","AGA.x","GGA.x","CGA.x","TGA.x","ACA.x","GCA.x","CCA.x","TCA.x","ATA.x","GTA.x","CTA.x","TTA.x","AAG.x","GAG.x","CAG.x","TAG.x","AGG.x","GGG.x","CGG.x","TGG.x","ACG.x","GCG.x","CCG.x","TCG.x","ATG.x","GTG.x","CTG.x","TTG.x","AAC.x","GAC.x","CAC.x","TAC.x","AGC.x","GGC.x","CGC.x","TGC.x","ACC.x","GCC.x","CCC.x","TCC.x","ATC.x","GTC.x","CTC.x","TTC.x","AAT.x","GAT.x","CAT.x","TAT.x","AGT.x","GGT.x","CGT.x","TGT.x","ACT.x","GCT.x","CCT.x","TCT.x","ATT.x","GTT.x","CTT.x","TTT.x","class.x","AAA.y","GAA.y","CAA.y","TAA.y","AGA.y","GGA.y","CGA.y","TGA.y","ACA.y","GCA.y","CCA.y","TCA.y","ATA.y","GTA.y","CTA.y","TTA.y","AAG.y","GAG.y","CAG.y","TAG.y","AGG.y","GGG.y","CGG.y","TGG.y","ACG.y","GCG.y","CCG.y","TCG.y","ATG.y","GTG.y","CTG.y","TTG.y","AAC.y","GAC.y","CAC.y","TAC.y","AGC.y","GGC.y","CGC.y","TGC.y","ACC.y","GCC.y","CCC.y","TCC.y","ATC.y","GTC.y","CTC.y","TTC.y","AAT.y","GAT.y","CAT.y","TAT.y","AGT.y","GGT.y","CGT.y","TGT.y","ACT.y","GCT.y","CCT.y","TCT.y","ATT.y","GTT.y","CTT.y","TTT.y","class.y"
"1497",1497,5,2,1,0,2,0,0,0,1,0,4,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,1,2,2,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,"0",0,1,0,0,1,1,1,0,1,0,2,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,2,0,0,0,1,0,0,1,2,1,2,1,2,0,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"0"
"1498",1498,1,2,0,0,1,0,0,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,1,1,0,0,1,0,0,2,0,0,1,2,0,0,0,0,2,0,0,1,0,0,1,1,0,3,1,0,0,2,0,"0",3,3,1,0,1,2,0,3,1,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,1,1,0,2,"0"
"1499",1499,0,0,1,0,1,0,0,1,2,0,2,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,2,2,0,0,1,2,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,0,1,0,"0",3,3,0,2,2,1,0,1,0,0,1,1,4,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,2,0,0,0,1,1,1,0,"0"
"1500",1500,0,0,1,0,0,1,0,0,1,0,3,1,0,1,1,0,1,0,2,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,2,1,2,1,0,1,1,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2,0,0,0,1,0,"0",7,1,2,1,0,0,0,0,1,1,1,0,2,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,1,0,1,2,"0"
"1501",1501,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,3,0,1,0,0,1,1,3,1,0,1,0,1,2,1,0,1,1,0,0,1,0,2,0,1,0,0,1,0,0,1,1,1,1,2,1,1,0,0,2,0,"0",1,0,0,2,0,0,0,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2,1,0,2,1,0,0,0,2,0,1,1,1,1,0,3,5,"0"
"1502",1502,3,0,2,4,0,0,0,0,2,1,0,0,1,2,1,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,0,1,1,0,0,"0",0,1,1,1,2,0,0,0,1,1,1,3,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,0,2,0,2,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,"0"
"1503",1503,2,0,0,3,1,0,0,1,1,0,0,0,0,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,2,0,2,1,0,1,2,1,"0",1,0,0,3,3,1,0,0,0,1,0,0,2,0,2,1,2,2,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,2,1,1,1,0,0,2,0,"0"
"1504",1504,1,0,1,0,0,2,0,0,1,2,1,0,0,0,0,0,1,1,1,0,1,3,0,2,0,1,0,0,1,2,0,2,0,1,1,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,"0",0,0,1,0,0,0,0,2,1,1,2,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,1,1,2,0,1,2,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,2,0,0,1,1,1,1,2,"0"
"1505",1505,0,0,1,0,3,3,0,1,2,0,0,0,0,2,2,0,0,3,1,3,3,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,"0",3,1,0,2,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,1,1,0,1,0,3,1,1,9,"0"
"1506",1506,1,0,0,3,0,0,0,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,3,0,1,4,0,0,3,1,"0",1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,4,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,4,0,2,2,0,1,2,2,"0"
"1507",1507,3,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,2,0,1,0,1,0,0,1,2,2,0,1,4,"0",2,4,1,0,2,2,0,0,1,0,0,2,0,1,0,0,2,0,2,1,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,"0"
"1508",1508,1,0,1,0,1,1,0,0,1,1,2,0,0,0,0,0,1,0,2,0,1,4,3,1,0,0,0,2,0,0,0,1,0,2,1,0,1,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,"0",1,1,1,2,0,0,0,2,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,1,3,0,0,0,0,1,0,1,1,4,0,0,3,"0"
"1509",1509,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,3,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,4,0,1,0,1,1,1,1,7,"0",2,2,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,2,0,1,1,0,1,0,0,0,0,1,2,1,1,2,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,3,2,0,0,1,0,1,0,1,"0"
"1510",1510,1,2,0,1,2,0,0,0,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0,2,0,0,2,1,2,"0",0,3,1,0,1,1,0,1,2,1,0,0,0,0,0,1,3,0,1,0,2,2,1,1,1,0,0,0,0,2,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,"0"
"1511",1511,0,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,3,0,1,0,0,1,2,1,6,"0",0,1,0,0,1,4,0,0,1,1,1,0,0,0,0,0,1,3,3,0,4,4,0,2,0,1,0,0,0,0,1,1,0,1,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"0"
"1512",1512,1,0,0,2,2,0,0,1,1,0,1,0,4,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,0,0,1,2,0,0,0,1,0,2,0,"0",2,2,0,1,2,2,0,2,0,0,0,0,0,1,1,0,2,3,0,1,4,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,1,0,1,"0"
"1513",1513,1,2,0,1,2,1,0,1,2,1,0,0,1,1,1,0,1,1,1,2,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2,0,1,1,1,"0",0,1,1,0,1,1,0,1,1,0,2,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,2,2,0,1,2,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,2,"1"
"1514",1514,0,1,2,1,1,0,0,1,2,1,0,0,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,4,1,0,0,2,1,0,0,1,0,0,1,0,"0",0,1,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2,1,0,1,0,1,0,2,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,1,"1"
"1515",1515,2,1,0,3,1,0,0,0,3,0,0,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,3,1,1,0,0,0,0,0,1,1,1,0,1,3,"0",0,1,0,1,1,1,0,0,0,0,1,1,0,2,0,0,1,0,1,1,1,1,1,1,0,1,2,1,1,0,1,0,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,2,1,0,1,0,0,2,1,0,0,1,0,1,0,1,1,0,"1"
"1516",1516,2,0,2,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2,0,0,1,1,0,0,1,1,1,1,9,"0",0,0,1,0,1,1,0,1,0,1,0,2,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,2,4,0,0,0,0,2,0,0,2,4,0,2,2,"1"
"1517",1517,1,0,1,1,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,1,1,0,1,1,0,1,0,3,1,1,0,2,1,2,0,2,"0",0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,2,0,1,1,0,0,0,1,2,1,1,0,3,3,0,0,6,1,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,"1"
"1518",1518,0,0,0,1,0,0,0,1,2,3,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,2,0,0,0,0,1,0,1,1,0,0,4,1,1,0,0,1,0,0,0,3,2,0,0,3,"0",0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,2,0,1,0,1,0,0,2,0,2,0,0,0,4,1,0,3,1,0,0,1,0,0,1,0,0,2,3,2,1,0,0,1,1,"1"
"1519",1519,5,1,0,3,0,0,0,3,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,0,0,0,4,0,0,3,"0",0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,1,2,1,0,3,1,0,0,1,1,0,1,1,0,0,3,2,1,0,0,3,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,1,0,0,1,0,"1"
"1520",1520,1,0,2,0,1,0,0,0,3,1,2,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,1,0,0,1,2,1,0,0,0,0,1,1,0,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,"0",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,2,0,4,2,0,0,0,2,0,0,1,0,0,1,2,4,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,"1"
"1521",1521,2,3,1,1,3,2,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,"0",4,0,0,2,0,1,0,0,0,0,1,0,2,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,2,1,1,0,1,0,5,1,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,1,"1"
"1522",1522,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,3,0,1,2,0,1,1,0,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,1,0,1,0,1,2,1,3,"0",4,0,0,2,0,1,1,0,0,1,0,0,2,0,1,1,0,2,1,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,2,0,1,0,1,1,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,1,"1"
"1523",1523,0,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,1,2,1,5,1,0,1,3,0,0,0,1,0,0,1,0,0,0,1,2,1,1,0,1,0,"0",1,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,1,3,3,0,0,0,0,0,1,3,0,0,1,1,3,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"1524",1524,5,3,0,1,1,0,1,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,3,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,"0",0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,1,0,1,4,3,0,0,1,1,2,0,0,1,0,0,1,4,0,0,3,1,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,"1"
"1525",1525,0,0,1,1,2,1,0,1,1,2,1,1,1,0,0,1,1,2,2,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,"0",0,3,1,0,1,2,0,2,0,0,0,2,1,0,1,0,2,0,0,1,1,0,0,2,1,0,0,0,2,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,"1"
"1526",1526,0,4,1,0,4,0,0,1,0,3,1,0,0,0,0,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,"0",0,1,1,0,2,0,1,0,1,0,2,0,0,1,0,0,1,0,2,1,0,2,1,2,0,0,2,0,1,0,1,0,1,1,0,0,2,3,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,"1"
"1527",1527,2,1,0,3,1,2,0,0,1,0,1,0,1,1,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,2,0,1,5,"0",0,1,0,1,1,1,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,1,0,1,1,1,0,7,"1"
"1528",1528,3,0,2,0,2,1,0,0,1,1,1,3,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,2,1,1,3,0,1,0,0,0,0,0,0,1,1,1,0,0,"0",0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,2,3,0,2,1,0,0,0,1,2,0,1,1,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,4,"1"
"1529",1529,0,0,0,2,0,1,1,1,0,0,1,0,0,1,2,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,2,1,0,1,0,1,0,0,1,2,0,2,0,0,0,1,0,1,0,1,0,0,2,1,0,0,2,1,1,1,0,1,1,0,"0",2,3,0,3,1,0,0,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,3,0,1,0,0,0,0,0,2,0,3,1,0,0,1,0,2,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,"1"
"1530",1530,1,1,1,1,1,0,0,3,1,0,1,1,0,1,0,0,1,0,2,0,1,2,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,1,0,4,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,"0",0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,2,0,0,0,1,0,0,3,0,0,2,0,0,0,2,0,1,1,0,2,1,1,0,2,1,0,0,1,1,0,0,0,0,1,3,1,1,0,0,1,0,"1"
"1531",1531,0,1,0,1,2,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,4,0,2,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,4,1,1,0,0,0,1,1,1,"0",0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,5,1,0,5,1,1,0,1,1,0,0,1,0,1,0,3,2,0,1,0,1,0,1,1,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,"1"
"1532",1532,0,3,0,0,2,2,0,2,0,1,1,0,0,0,0,0,1,3,3,0,5,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,"0",0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2,0,2,3,3,2,0,2,0,1,0,4,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,"1"
"1533",1533,1,2,0,3,1,0,0,1,0,0,0,1,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,1,0,1,1,0,2,0,1,1,1,1,1,1,1,"0",0,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,2,3,0,1,0,1,1,2,1,0,1,2,0,0,0,3,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,2,1,0,0,0,0,1,0,"1"
"1534",1534,3,1,0,0,2,0,1,1,0,1,1,0,0,1,1,0,0,2,1,2,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,2,1,2,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,"0",0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,2,0,1,3,2,0,0,1,1,1,0,0,0,2,1,0,3,2,1,2,1,"1"
"1535",1535,1,1,1,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,2,1,1,0,0,0,0,1,2,2,0,3,1,1,0,0,1,1,0,2,0,1,0,0,0,0,1,0,1,1,1,1,1,"0",1,0,0,2,0,1,0,3,1,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,3,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,1,1,2,1,0,0,2,0,1,0,1,1,0,0,"1"
"1536",1536,0,1,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,1,0,1,1,1,2,0,0,0,0,1,0,0,1,0,1,2,1,2,3,0,0,1,0,0,0,3,0,0,1,1,1,1,0,1,0,0,"0",3,0,2,0,1,0,0,1,1,0,2,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,0,2,0,2,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,2,0,"1"
"1537",1537,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,2,2,2,1,1,1,0,1,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,3,0,1,2,1,1,0,0,0,1,1,"0",0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,3,2,0,0,0,1,1,0,0,1,1,1,3,0,1,2,1,1,1,0,3,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,"1"
"1538",1538,3,1,2,0,2,1,0,0,0,2,0,2,1,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,3,"0",0,1,0,2,0,0,0,1,0,3,1,0,0,0,3,0,2,0,1,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,3,1,0,2,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,"1"
"1539",1539,3,0,1,2,0,0,0,0,1,0,0,2,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,2,1,0,1,0,4,0,0,1,1,1,2,0,0,"0",5,1,0,1,1,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,3,4,"1"
"1540",1540,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,2,1,0,1,2,0,0,0,2,3,0,1,0,0,0,0,4,0,1,0,0,0,0,2,0,0,1,1,1,3,0,1,0,1,"0",3,1,1,0,1,1,0,1,2,2,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,1,2,2,0,1,0,0,0,0,2,1,0,2,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,3,0,1,"1"
"1541",1541,3,2,0,1,4,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,2,2,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,1,0,"0",3,1,1,0,1,1,0,1,2,2,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,2,2,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,2,0,1,"1"
"1542",1542,1,0,1,2,0,0,0,0,2,0,0,2,1,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,1,0,1,0,0,0,0,4,2,0,5,"0",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,1,3,0,0,0,1,3,0,0,1,0,1,0,2,2,1,1,0,2,1,0,0,0,2,0,0,0,0,0,1,1,0,0,2,2,0,0,1,2,0,"1"
"1543",1543,0,0,0,2,0,1,0,0,0,0,2,1,1,2,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,2,0,0,1,2,2,0,1,0,0,1,0,0,0,1,1,2,0,0,0,1,1,3,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,2,2,0,1,0,3,0,1,2,0,0,1,0,0,1,3,2,1,0,3,2,0,0,0,3,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,"1"
"1544",1544,1,0,0,2,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,3,0,0,0,1,0,1,13,"0",1,0,0,1,0,3,1,1,0,1,1,0,0,1,0,0,1,4,2,0,2,1,1,0,0,2,1,0,0,0,0,2,0,1,0,0,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,"1"
